Title,Content,Date of Experience,Review Date,Rating,Reviewer Name,Location,No of reviews given
"Misleading stock, poor customer service, AVOID!","Misleading stock, poor customer service, avoid!
A week ago I contacted Wex Photo Video, asking whether they had six packs of film in stock. I was told ""yes, we do."" The next morning I went online, put six packs in my basket, and it displayed ""in stock"" throughout the process. This is MISLEADING! In fact, ""in stock"" means ""at least one"" not, as is the case on virtually every other website, ""enough in stock for your order.""
I phoned them up pretty much immediately after getting a ""your item is not in stock"" email. I was told to leave it with them, and they would sort it out. This was on a Friday.
On Saturday, i was told ""we haven't heard back from our supplier and they're closed for the weekend; wait until Monday."" On Monday, I was told ""we haven't got ahold of them,"" ""can you get stock in from your stores?"" ""Yes, we'll look into it."" On Tuesday, I was told their stores would send it out to them, and that it was certain to reach me by Thursday before I headed off traveling.
Now, on Wednesday, I've just been told that ""there's no guarantee"" that it'll make it to me before I go traveling. I now don't have enough time to order it from someone else, and there's little chance it'll reach me on time. 
While I still hold out hope, this should not be the case: a customer should not be ""hoping"" that their order makes it to them on time, or that the stores did indeed send it today. I have felt neglected, palmed off, and ignored at every step of this process. At one point, after waiting three hours for an ""I'll email you right away"" email, I phoned up and was told ""how funny, I was just about to email you.""
Time may work slower for some people, but it is just not viable and is, frankly, unacceptable in a professional environment.",,2019-09-04T18:21:25Z,1,Benedict Winchester,,9
Paid for next day delivery but didn’t…,Paid for next day delivery but didn’t receive until the day after,,2019-09-04T09:37:51Z,1,sean williams,,2
I ordered this item and it was…elinchrom light,"I ordered this item and it was dispatched on the Friday, I am now at Wednesday of the following week and this still has not been delivered and my item seems to be waiting at the delivery depot.
The products from Six are great, just a shame about the very slow delivery service that I have encountered.",,2019-09-04T09:04:47Z,1,S K,,5
The lens that never was,"We tried to hire a Nikon 80-400mm lens to be delivered and dropped at the Norwich Branch, it never showed up but the Manager who was very resourseful didn't have one in stock but tried to sell us a used Sigma 100-400mm lens.

Apparently the person in London messed it up and had the lens delivered to himself, I hope he enjoyed the lens more than we did with the Sigma, Oh that saved us £2,000 and it is time for a holiday.",,2019-09-02T15:30:52Z,1,Trevor,,13
Part ex rip off,"Part ex rip off, told me the lens may have moisture in it even though it had never been used and always boxed as when new. Valued at £1071 then reduced to £1000 because of a repair. After the repair that cost £397 the lens was then revalued at £500 less the repair cost, that left me with £116! If you order from them don’t expect next day delivery like I did. I will not use them ever again.",,2019-09-02T07:56:29Z,1,Brian Hall,,8
I paid for an additional sum for a…,"I paid for an additional sum for a Saturday delivery, it's arriving today/Wednesday. I wouldn't have bought the batteries from you if I had known that this was the case. 

Dreadful service.",,2019-08-28T09:51:07Z,1,Aaron Shrimpton,,6
Equipment arrived leaking an…,Equipment arrived leaking an unidentified liquid from power pack. Dead unrechargeable battery. Wrong battery charger supplied.,,2019-08-27T07:34:59Z,1,David Hatfull,,1
Wex quoted for my old Canon EOS 550D…,"Wex quoted for my old Canon EOS 550D plus the kit 18-55 mm lensr £136 (£93 for the camera and £43 for the lens).  This was for a cash purchase not Partex or credit.  I accepted the quote.  The camera was well used but in good condition generally and the lens was new, i never used it.  I packed it up very carefully and sent to them.  I received a call a few days later saying the camera was covered in a sticky residue and not as good as I had said and that the lens was damaged.  I queried this as the camera was perfectly clean when I sent it to them and the lens was unused.  Nobody would send them a camera covered in a sticky residue after all.  Anyway they said they would only pay £76 now for the camera and nothing for the lens and that they would only give me credit which was not part of the original agreement.  I refused and have had the camera returned to me.  It is perfectly clean and both it and the lens appear to work perfectly.  It all seems very odd.",,2019-08-20T15:17:04Z,1,Susan Gale,,2
Ordered a camera on Thursday for next…,Ordered a camera on Thursday for next day delivery for a walking weekend.  It's 10pm Monday and nothing.  Not even an email or order update from them.  Poor.,,2019-08-12T20:36:01Z,1,Tim,,22
purchased some paper,"purchased some paper. It arrived fine and is exactly as ordered. 1star because it arrived in a huge box I mean HUGE! Huge amounts of plastic air bubble bags. Wex YOU need to save the planet from excess plastic too. Think about this urgently.Your company is guilty of huge environmentally damaging waste. Cut down please. Yes, it will stop me buying from you.


That is a promising response Wex!",,2019-08-12T09:20:13Z,1,Customer,,46
"Faulty camera, no support.","3 year old camera that cost £550 died today.

A quick search reveals it to be a fairly common fault (won't power on).

Wex will not offer a free repair, despite me making them aware of the Consumer Rights Act.

A product SHOULD last longer than this, especially an expensive one!

Used them for years for cameras & lenses. Won't be using them ever again.",,2019-08-05T15:44:41Z,1,Stu,,9
I've had problems with my camera when…,"I've had problems with my camera when it should be brand new, I was missold products. You have to constantly chase things up. My camera took 3 months to come back to me when it was a case of repairing a memory card and most of that was because of chasing up. I emailed three times explaining my concerns and I've been ignored with people email me over and over to tell me my camera is being returned. I listed all the reasons I was upset and nothing is being addressed. My camera has been ""in repair"" for months now and my warranty is due to end in December yet Wex will not address this issue. Very unhappy with the service I've got. Really didn't want to write this bad review as I liked the company but I've given them many chances to get back to me.",,2019-07-26T16:03:03Z,1,karishma patel,,12
Untested Used Lens ! :-(,"Having used WEX many times before for new and used equipment I trusted the company and never had any doubts about them. . . . 
But I just purchased a used Canon EOS 7D and 100-400mm L series Lens from them specifically to photograph the Royal International Aircraft Tattoo this week (an event I have been planning a visit to all year). This purchase turned up last saturday as expected, but I did not have time to fully test said products, and also felt that a company of their standard would have thoroughly checked these products them selves. 
Day one and the Lens would not focus at 400mm (kind of an issue in aviation photography !) I then resorted to trying Manual Focus only to find that once switched over the focus ring would stay locked as if set in AF.
On day two of the airshow the Lens gave up completely. No auto focus at all throughout the whole range of the lens.
I tested the lens on other photographers cameras and the same faults showed, to say I was angry is a vast understatement. This event was a big deal to me and I had taken a loan out to be able to afford a Pro Quality lens, and the 3 days in total have cost me over £300 in tickets and hotel stays for an event that is irrelevant to me without a working camera. I have yet to contact WEX, as I have only just got back from RIAT. But I sincerely hope they can change my current opinion of themselves as I am massively out of pocket and have missed the only decent Airshow in the UK that only happens once a year.",,2019-07-19T20:40:51Z,1,Michael Farmer,,5
Still not received item despite paying…,Still not received item despite paying for next day delivery. That was last week!,,2019-07-15T10:15:49Z,1,Steve Carter,,2
No acknowledgement what so ever.,"Sold me a used product as new. Fair enough did give me a refund, but was never acknowledged by an actual person. No apology or explanation. If they resold this in error I could understand, but hearing nothing from them only makes them look guilty. Need I remind them that reselling used goods as new is a serious breach of trade standards and can accompany hefty fines!",,2019-07-09T08:08:06Z,1,Mike Rogers,,19
I have made an order more than two…,"I have made an order more than two weeks ago, on the day of the order I have got a message that the item is out of stock and there has been no follow up about the availability of the product.",,2019-07-03T08:55:36Z,1,Andrej,,4
Next day not next day.,"Ordered a tablet for £380 and paid the extra £4.95  for next day delivery and it didn't arrive the next day because they use Parcelforce! Amazon in future for me. Very unprofessional.

Update after response.
I now have to wait in on my birthday for a tablet that should have been delivered by the hopeless Parcelforce today. I hardly think refunding the postage is enough. I only bought it on the understanding it would be delivered today not on my birthday. When told this I was told if you are out they'll try to deliver it again on Thursday! Thanks. DPD and UPS are far better couriers but not so CHEAP. Another of the excuses I received. I feel conned. Parcelforce have a one star rating.",,2019-07-02T13:46:36Z,1,Woz Games,,8
Excellent service,Excellent service. Speedy delivery 👍,,2019-07-02T10:30:17Z,1,Mr Baker,,3
"Thoughtful minimalist packaging by Think Tank, Unacceptable packaging by Wex",A small Think Tank lens pouch mounted on  cardboard  by Think Tank and then sent to me by Wex in a large box full of plastic! Utterly unacceptable packaging and I will not purchase from Wex again. The environmental cost is just too high.,,2019-07-02T09:35:37Z,1,customer,,3
Went to WEX to trade in a brand new…,"Went to WEX to trade in a brand new lens and upgrade to a faster lens. They only offered £90 for a lens they retail for £379!.
could do better on trade in deals. In addition WEX prices are often quite a bit more than other high street retailers.",,2019-07-02T06:38:35Z,1,Allan,,3
Seems someone neglected to dispatch the order over the weekend.,"I have ordered a Spyder X screen calibration kit on Friday 28th June. 
The estimated delivery is Monday 1st July with the next day delivery date opted for. Fantastic! 

Ideally, if  ordered Friday... should be dispatched Saturday then arrives Monday. (Even the website states  “Expected Delivery
Your delivery should arrive on Mon, Jul 1, 2019.”)

However,  The order status is still at ‘picking’ at 11pm on Sunday 30th and has been for 2 days. It looks like the kit won’t be arriving by the expected delivery day given it hasn’t even left the store. I feel someone has neglected to dispatch it over the weekend. Not ideal.",,2019-06-30T22:08:16Z,1,Mr Chris H,,6
Took my money twice for one order,Took my money twice for one order.  Over 2000 pounds disappear from my account because mistake of this company. This is radicoulous.  Now I have a lot of trouble to fix it and still don't have this money back.,,2019-06-26T11:45:23Z,1,Michał Wójcik,,6
Parcel Force delivery was appalling,Parcel Force delivery was appalling,,2019-06-25T12:29:10Z,1,Charles Henderson,,5
How can you sell A2 printers without A2…,"How can you sell A2 printers without A2 printing paper awailable and the waiting time is 3 Weeks
That’s not good at all 
Thank you",,2019-06-25T10:17:15Z,1,Sergej Kozacenko,,7
Didn't want my purchase being discussed…,Didn't want my purchase being discussed on an open forum. Won't be coming back,,2019-06-24T14:30:34Z,1,Ian H,,2
Used camera arrived in poor condition,"Used camera arrived in poor condition. Have sent to Canon for appraisal as concerned by condition. Wex described camera as a 9

The camera had a great of paint chipping to the outside that was very strange for a camera with only 9000 shutter count.

There was a lot of dust in areas such as eye piece, dust in sides of lens cap and even dust in battery slot.

Quite a bit of dust in the viewfinder/box also.

Certainly not what i'd call a 9.   The camera shop who i dropped into called the camera ""dirty"" as the condition.

Let's see what the repair folks say",,2019-06-19T08:54:53Z,1,Ian Phillups,,4
Wasted Journey and money.,"I visited the store in Norwich and made a £750 cash purchase. The journey took me 1.5 hours to get there and 2.5 to get home. The item which I had purchased didn't work as it should so I phoned the store and said I would like to return the item and have a full refund in cash. The young chap on the phone said this will not be a problem and I asked him will there be enough money in the till to refund me in full as the day of travel will be a Sunday and I don't want to waste my time or fuel on a wasted journey when I can post the item back to you. The reply was Yes there will be enough money in store you you to receive a full refund. Again the journey was an hour plus and when I got to the store I was told ""you will have a credit note or put onto a bank card because we only have £100 in the till. You can totally imagine how disappointed and fuming I was but that I kept my cool and stayed calm and had no other choice than to have the money put on a bank card. The whole point of the journey was to have the money back in my hand as it was needed elsewhere that day. I have spent £40 on fuel for wasted travel and not including my time. I feel very let down to be honest.",,2019-06-17T08:43:22Z,1,Carl Flude,,12
Product that was sent was not as…,"Product that was sent was not as described, twice. Was a totally different item than described.",,2019-06-12T15:45:23Z,1,Stuart Thomson,,1
Horrid delivery of goods,"The delivery service claimed a neighbour signed for it. I was away, and unable to schedule a time. I arrived home and found the box opened in my front garden with both rolls of expensive printer paper exposed to the elements. Evidently the thief was disappointed with only paper in a marked wet photographic box. Wex needs to stop using courier services that reward each completed delivery, and have more integrity than this. Imagine if it had rained and or been camera equipment!!! (The neighbours assured me they never signed for anything. Nor does the name exist that the courier used.)",,2019-06-10T12:40:04Z,1,Lisa Crenza,,16
Wex seem a bit over enthusiastic as I…,Wex seem a bit over enthusiastic as I have not received the item.   Now concerned so am going to chase,,2019-05-29T17:17:40Z,1,Ash Girdler,,3
Waste of money,The strap costs £67 but is unusable with a tripod or hide pod. Waste of money. We’d response was I should spend another £50 and change my tripod attachment,,2019-05-29T11:17:59Z,1,Wayne Weedon,,4
Poor show all around really.,"On this sale in question I spent about £4.5k on a new Nikon Z6 and Z7.  I was advised by the sales department that they did not have any Z7 with Mount Adapter FTZ in stock and it would be a 3 week wait. I went ahead and purchased the Z7 anyway because we needed it for a project. However 30 minutes later on the website it said that the Z7 pack with mount adapter was in stock. After I rang to complain they said my Z7 was already in the post. 

I asked them to honor the £100 difference for the mount adapter (£269 new) but they refused. They asked me to send the Z7 back for a return on the proviso that if the item was lost or damaged in the post I would be responsible for it. I didnt want to take that risk because shipping is notoriously poor at the moment. 

I gave up and bought the adapter elsewhere at the retail price. I doubt I will be honoring my future loyalties with Wex - especially as the equipment was cheaper at a non-specialist global online retailer.

Sad really but I try and remain loyal to dedicated camera chains but its difficult to be at the moment.",,2019-05-28T10:24:06Z,1,Graham Laing,,6
Twice now Ive used their chat and in…,"Twice now Ive used their chat and in both cases found the operator to be less than useless. I won't go into major details, apart from they don't read the messages Ive sent. Unlikely to buy anything from there again.

But he didn't answer the question which was quite simple, I went to Jessops asked exactly the same question and got the answer first time, what I asked wasn't rocket science.",,2019-05-25T15:04:31Z,1,Philip,,37
Excessive Packaging,My V-log firmware upgrade key came in a box the size of a microwave. It was filled with that packing plastic when inside was just another smaller box. And inside that box was a pice of paper with an activation code. Extremely excessive amount of packaging for some that could have fit through the letterbox,,2019-05-22T12:01:34Z,1,Leighton,,1
Paid extra for next day Saturday…,"Paid extra for next day Saturday delivery, not delivered Saturday they tried to deliver Monday no one was home (thats why I paid extra for Saturday delivery) they left it at my local post office which closes by 5.30 so could not collect it until the Friday. Rubbish service will not uses again.",,2019-05-17T10:13:50Z,1,Alan Taylor,,7
I have been a long time customer of Wex…,I have been a long time customer of Wex but my recent experience using the trade in process has completely negated my positive experience in the past. I will not go into details about the experience as it went on for so long and was so badly handled that you would not believe it.,,2019-05-07T14:49:41Z,1,Peter Allum,,38
Do not trust this company as they will…,"Do not trust this company as they will tell you anything to get your order then it's in the lap of the gods when you get it. three out of four orders have had something wrong with it. The latest being they sent me an e-mail saying the order would be delivered on Saturday 4 may 2019 but nothing came. No contact to say that the order would be delayed, so I rang them next day, and the person I spoke to was not interested at all after he told me that some of the items on the order were out of stock. There was no apology was forthcoming and he had no idea when the order would be delivered. This is a company that is so incompetent that it defies belief. USE THIS COMPANY AT YOUR PERIL. YOU MIGHT BE WAITINGA LONG TIME FOR YOUR ORDER.",,2019-05-05T16:26:02Z,1,B.Foulstone,,14
Several occasions of terrible service,"Very poor trade in service, items lost/stolen going from Edinburgh store to Norwich. Having ordered other items over the phone, these resulted in two failed deliveries as customer advisors put incorrect address.",,2019-04-27T12:18:37Z,1,Mr. McD,,2
I ordered my stuff and it never…,"I ordered my stuff and it never arrived.
Am on a shoot right now and it’s costed me.
Still waiting for it, guys.",,2019-04-26T12:15:45Z,1,Josepn,,4
Avoid them,"I tried to trade my camera+lens with a used camera. I got a quote from WEX which I accepted and valid for 14 days. Two days later when they got the equipment they reviewed  the offer 65% less. They downgraded the camera and even refused to accept the original cable that came with the camera. Shameful and not ethical at all. The quote was valid for 14 days.
No more business with these people.
You should avoid them.",,2019-04-17T18:49:32Z,1,Jon,,19
Placed order for elinchrom bulbs + paid…,Placed order for elinchrom bulbs + paid £7+ delivery charge. Received cheap bulbs which are readily available for £ 0.99 on eBay amazon.,,2019-04-09T14:19:51Z,1,MWB ,,1
Might be OK if you live a few hundred yards from their premises and have your passport handy,"When purchasing by internet be prepared to receive an email which looks like a 'phishing' attempt. You are asked to send a copy of very sensitive material such as your driving license (one of the most prized items for identity fraud.) The email gives no indication of any policy about the handling of this material should you be blase enough to surrender it. For example how do they store it, who has access to it, is it destroyed after a period of time. In short not an atom of reference to Data protection legislation. If you believe that shopping for a camera should be more difficult than buying a house then this company should be considered as your first and only stop. If you believe that being porous with your personal details is for you then expect this procedure to also delay the delivery of your purchase",,2019-04-09T13:40:58Z,1,a near miss purchaser,,6
Ordered a fisheye lens and it would be…,Ordered a fisheye lens and it would be delivered to my address on Saturday. That was last week it is now the Thursday and I still haven’t received. Phoned and they it should be delivered tomorrow or Saturday. But I not hold my breath in receiving the mentioned item. I would also like I paid for it in advance,,2019-04-04T11:20:19Z,1,Joan Wyllie,,2
Paid extra for a Saturday delivery,"Paid extra for a Saturday delivery, well before cut off. Order arrived Monday.",,2019-04-04T08:06:33Z,1,Gino Green,,1
Trade-in and the fiasco that followed,"I've just bought another camera. But the reason for this review is because it's a year on from the last one I bought, and this time it wasn't from WEX. The problem I have is their attitude to customers, not with the goods.

My poor experience is not with the camera I bought from them (2018), but from the trade-in process, and how once we agreed that they would send my equipment back, a merry-go-round of empty promises and inaccurate information was all I got.

The story is too long to post here, but after innumerable phone calls and emails, I used the 'complaints' (form I think) on their website to tell them that I thought that the service was very poor. Guess what? They never even had the courtesy to acknowledge or reply...

Why would I want to use them again?

Just wanted to update this as WEX contacted me. I sent them all of the details and they didn't even have the courtesy to respond beyond my reply. The one star review is fitting.",,2019-03-28T13:17:48Z,1,Simon,,11
Crap delivery service - Time and time again,"Crap delivery service - as usual - nothing ever changes. If this company continues to use Parcelfarce - sorry, I meant Parcelforce - then it can forget keeping any customers north of the border. 

Once again, Parcelfarce cannot get a parcel from Norwich to Inverness in 2 days. Once again, my parcel is taken on a merry go round from one hub to another each move adding an extra day to delivery times and then I get a text informing me of the delay to three or more likely four days. 

My first choice for photographic purchases is Park Cameras in Burgess Hill in Sussex who, although situated further afield, are able to deliver reliably in 2 days using DPD. Sadly they were out of stock on this occasion when I needed urgently so I had to use this company and, once again, its poor delivery service.

If you live in Scotland - be warned - don't believe anything you read about delivery times - it's a lottery !!",,2019-03-27T13:42:50Z,1,Ian Evans,,12
I never ordered with you it was a…,I never ordered with you it was a fraudulent transaction using my credit card details and I called and told you not to send the goods.,,2019-03-22T13:36:34Z,1,Manda Holroyd,,4
promised and paid for a delivery and…,promised and paid for a delivery and they forgot to send,,2019-03-21T11:48:47Z,1,Ricardo Franassovici,,3
the illustration of the stand was very…,the illustration of the stand was very misleading for a beginner. I was diusappointed with my purchase.,,2019-03-18T15:03:39Z,1,Mr john roxburgh,,10
1 star because no star is not…,"1 star because no star is not available. Bought their own 'WEX' product of a 6m wide support stand. It came with no inventory or instructions. Spoke on the phone since there was an issue with it - obviously missing a piece. No one could help. Went to online chat and sent photos - no-one could help. Phoned again and no-one could help. Arranged for a collection to take their useless £169 piece of metal back, so now have to wait in all day for the collection. Bad service, Bad product. Bad staff training. Very dissatisfied customer.",,2019-03-15T12:15:34Z,1,LG PHOTO,,1
Constant & frustrating delivery problems,"I have received frustrating delivery problems with 3 of my last 4 orders (within the last 6x months) with Wex. In October they duplicated my order and also delivered to my billing address instead of my stated delivery address resulting in a delayed delivery and re-order. In December i ordered items on a next day delivery only to receive all the 'in stock items' via Parcelforce 4 x working days later. Last Friday I ordered items on a paid and specified 'Monday' delivery, Parcelforce automated text said they would deliver between 308pm and 408pm today...I have waited in during this time and no delivery. As a customer having to make plans to receive my orders around work its so frustrating having to deal with these delivery problems considering the amount of money that these orders are worth and it has now come to the point where I will be considering a new preferred supplier.",,2019-03-11T16:59:17Z,1,James D,,5
Equipment was left outside,"Equipment was left outside. Two days was unable to locate the parcel where it was. Turned out - Parcelforce left my parcel outside on the street. Driver self signed the item as delivered. Signed my name on delivery. 
I have contacted parcelforce to contact driver where he placed the parcel. No call back from parcelforce two days in a row. No card left anywhere. No a single neighbour was contacted to accept delivery. 
Awful experience. As the monitor experienced damp conditions at the moment it does not show signs of discolorisation.",,2019-03-11T12:32:02Z,1,Tadas Krinickas,,2
The first time I have ever had cause to…,"The first time I have ever had cause to be dissatisfied with an order from WEX..
This was a replacement for a faulty product. The replacement is also faulty ( different faults ) and the packaging on both was really poor.

Wex personnel have been very good in dealing with this, but as yet I still do not have an acceptable product. I think the manufacturers quality control leaves a lot to be desired",,2019-03-08T09:59:31Z,1,Mr C. Frith,,17
Tel order to Wex for Atomos Shinobi,"Tel order to Wex for Atomos Shinobi.  Little product knowledge.  No advice on accessories.
Product arrived OK, but unusable - no battery, no leads, no hot shoe mount.
Phoned Wex Bristol to order accessories for collection in store.  Better product knowledge.  Grateful to Hannah.  One adapter item not available, so ordered and booked for Parcel Force delivery to home address.
Parcel Force unable to deliver (inadequate address details).  No attempt by Parcel Force to contact me, waiting by the phone.  Hopefully redelivery to local post office by Wednesday.
What a saga of cock-ups.
Back to Clifton Cameras next time!
Peter Jones

.
 Bought leads and",,2019-02-25T12:34:05Z,1,Peter Jones,,3
Service was good fast delivery,"Service was good fast delivery, the rwasi. For thenlow score i made sure not to ticke the  ox to receive marketing from them 24 hours sfter placing orders im getting bombarded with jumk mail from wex aking me to fill out my preferences and how od pole to recieve mail.",,2019-02-18T15:06:31Z,1,Peter Fenton,,1
Not What They Should Be,"Since the take over of Calumet, Wex has failed to fill their boots, if you need equipment at short notice, infact, even if you have a bit of time to spare, don't rely on WEX.",,2019-02-18T14:41:01Z,1,Simon,,3
Bad experience with WEX,"I returned a camera to them unused and they would not give me my money back, the camera had a stained/dirty sensor and they tried to charge me £290 for a sensor clean! In the end I had to pay half of that and traded the camera at a loss of over £300, not a very reassuring experience. Even then they refused to give me my refund as cash but as a credit note, I have now spent this and am now considering not using WEX again. It was more like two months and really that is not the point, the point is, I bought the goods in good faith and returned them in good faith. However that faith on my part seems to have been misplaced and the bond of trust between Business and Customer has now been broken.
I'm the one that is down to the tune of £300 quid not WEX who cannot consider the fact that there was a Fuji X-H1 shaped hole in the WEX net and this one slipped thru, whatever happened to ""The customer is always right""?",,2019-02-12T11:01:25Z,1,julian walley,,12
The worst customer service I have ever…,The worst customer service I have ever experienced no communication at all go elsewhere they dont care about you...also the product knowledge is laughable,,2019-02-02T09:30:12Z,1,AMANDA HOLLINGSWORTH-ELLARY,,3
Good service but a very poor second…,Good service but a very poor second hand camera supplied.,,2019-01-30T00:16:56Z,1,John Early,,2
Avoid if needed quickly or at all.,Order placed on next day service. They failed to dispatch parcel on time on next day service. I had to ring them to confirm it had not been dispatched. Was then promised upgraded delivery service to Pre 9 am for a shoot. When I received the confirmation it still showed as a standard next day service so I rang to confirm was told guaranteed 9 am but would not say this on the email. It comes to 9 am 2 days later still no sign of parcel and customer service useless while they try and figure this out. One mistake I can get but then to lie to me about how they were going to fix really shows WEX do not care about there customers. I have now lost money on hiring models and studios with no equipment.,,2019-01-23T09:15:52Z,1,Henry,,7
Wanterd to return item so filled in on…,"Wanterd to return item so filled in on line form, still waiting to hear almost a week later",,2019-01-07T12:29:21Z,1,George Smith,,31
Bought a Fuji XT3 from Manchester…,"Bought a Fuji XT3 from Manchester store. The camera battery charger did not have a Uk Plug. I phoned the store to complain and was told that the manager would ring me. I have never heard a thing from the manager. Hence one star. I dislike promises that are not kept, I have bought several items from Wex and don’t wish to waste my time chasing them for a reply so I shall probably take my business elsewhere",,2018-12-29T16:19:33Z,1,Adrian Bode,,7
Efficient,"Efficient, effectively friendly .",,2018-12-28T15:15:23Z,1,Hill,,3
This is a load of tosh,"This is a load of tosh, I still haven’t received the item, wex have reimbursed the extra postage that I paid for early delivery (last Friday) . 
I’m not putting whole of the blame on wex as it is Parcelforce that has caused the problem & I just don’t know what to do. Fortunately I have purchased from another supply.
I have always been satisfied with wex, just check my account over the years.
Ivan Thompson.",,2018-12-28T11:26:30Z,1,Ivan Thompson ,,8
They asked for a bank transfer!,"They accepted my order online, then didn't send it. I rng up a few days later when they told me because my purchase value was high they want me to send the money to them by bank transfer. They wouldn't accept credit card payments. Something that only dodgy businesses do. I don't care what their reasoning is, because if they go bust (which is probably the reason for their weird request) I will have no way of getting my money back.",,2018-12-23T22:59:45Z,1,Ben Adelie,,1
Late delivery.,I paid for next day delivery which should have been on Friday. The item finally arrived at 6.30pm on Monday by Parcel Force. So I spent two days sitting in for an item weighing a few grams that could have been sent in the post.,,2018-12-12T16:25:30Z,1,Mr Jervis,,3
Professional,"Professional, no messing about, knowledgeable.",,2018-12-08T17:34:59Z,1,Ernst Rupprecht,,1
"Website stated stock as ""in-store"" and…","Website stated stock as ""in-store"" and ready for collection at 15.30 the following day when the reality was it had to be delivered.  I urgently needed the item next day, if it wasn't available I should not have been misled as I could have got the item elsewhere.

As pointed out below I did ""check stock near you"".  It indicated stock available.  That's a bit patronising",,2018-12-05T12:28:14Z,1,Unacceptable,,4
Store pickup,"Went for store pickup. Delivery day came & went. Phone WEX next day, they apologised profusely, will be there later. Still wasn’t.
Phoned them next day, they tell me it’s there, I should await confirmation & “it’s odd I haven’t been contacted”. 
Still no confirmation, phone store next day “oh yes, it’s here”.
Hopeless, days & days late, terrible delivery, comms non existent (if I wasn’t phoning daily) & no customer update (return calls never came) and just a painful experience!",,2018-12-03T13:22:26Z,1,Scott,,1
Totally in breach of GDPR,Totally in breach of GDPR. Can’t unsubscribe from the junk mail from this company no matter how many times I click their button!,,2018-11-30T08:11:29Z,1,Patrick Huggins,,2
Wex giving us the 2 fingers,"Bought a Bowen flash head, model bulb was not working, they failed to check the light was fully working prior to selling/shipping.

Emailed them and they sent  x2 of the cheapest modling bulbs they sell at £3.99 each despite having in stock the more exspensive one  (the same one that was fixed to the faulty light I bought) I can only guess they did not like the reviews I posted on here and social media sites so thought sod him he can have the chepo ones.

I’ve spent thousands over the past few years and due to how they treat their customers I now buy from park cameras, only with they had this light I needed!",,2018-11-15T19:28:59Z,1,Dave G,,9
Unacceptable experience with wex catastrophically bad,"Unacceptable experience with wex, they sent me a used premium camera bag when I purchased a new one , they replaced it with another which was also used, insuffienct notes left on the system the next day delivery ended up taking a week to try and get this sorted , the problem is still on going , I wouldn’t recommend anyone dealing with this company , I certainly won’t ever again , and will make sure that people know what happened.   Absolutely catastrophically terrible ,   A disgrace !!!",,2018-11-14T14:09:36Z,1,G Fraser,,6
Have not received the order even after…,Have not received the order even after contacting over the phone many times and it’s over 5 weeks after estimated date of delivery. Very dissatisfied with the customer service.,,2018-11-12T16:20:02Z,1,JG,,1
Very fast and careful supply,"Very fast and careful supply, only negative...no info on the piece out of stock 😀",,2018-11-09T09:17:54Z,1,Julie Bland,,11
Paid for next day delivery and my part…,Paid for next day delivery and my part turned up 10 days later!! No re fund on 24 hour delivery and no call to say the part was not there. A simple call and a re fund would have done!!,,2018-11-05T14:32:27Z,1,darren esworthy,,2
A lens you sent me was faulty,A lens you sent me was faulty. You sent me a 24hr courier slip to return it with but you didnt open it for 4 days and now you say you need upto a week to look at it even though your employee in your belfast store confirmed it wasnt working. Total shambles would not recommended would not use again,,2018-10-30T08:59:20Z,1,John ,,1
Actually i am really really…,"Actually i am really really dissatisfied with your service and i will share all across my social media reach my discontempt if you can provide no reimbursement for the lyes that are recorded on our phone calls, the delay of my drone and inconvenience this created. 
I am looking forward to hearing from you. 
have a good day.",,2018-10-19T13:17:35Z,1,Lora Kyulaflieva,,1
Very disappointing service,Simon replied first with no apology that the item arrived damaged. Then Amy replied the next day that the item is now out of stock and asked if I would like to purchase different one without any offer to match the price. Very disappointing service,,2018-10-17T09:33:19Z,1,Viki,,1
Manager in london branch hid from…,"Manager in london branch hid from serving me when I walked in shop. 

Ordered bag online bag was not current model and had broken zip. 

Refund will take two weeks. 

Very little stock of things I need so that I can feel feel and try before I buy. 

Unacceptable all round.",,2018-10-17T08:54:01Z,1,RICHARD DAVIES,,3
Unacceptable,"I ordered a set of elinchrom lights and soft boxes etc for a big shoot. Only one head arrived, no power cable, sync, boxes. Had to delay the shoot and it was very stressful sitting in a studio with clients trying to explain what was going on. The hire team rescued me later in the day but it was a bad situation and damaging for me. Very disappointing to say the least and it’s still not resolved.",,2018-10-17T08:42:01Z,1,Roger Stillman,,5
No free returns!!,"No free returns!!
No availability to return to a store
Did not get updated when the package was coming. Delayed order as it was not in stock but the website was not updated.",,2018-10-10T11:05:50Z,1,Veronika Koubova,,1
Hello. Is anyone there?,I still don’t have my camera after more than two weeks and phone calls with both Parcelforce and Wex.  Still waiting.,,2018-10-10T10:36:00Z,1,Kirstin Johnson,,3
